Observer;SessionID;Block;Trial;OnsetDelay;Yellow;Switch;SwitchTime;Gap;Direction;Response;RT
SBS92w;2017-06-02-09-17-56;2;40;1,07474513717;False;left;1,1;0,15;-1;neither;0,513000011444
SBS92w;2017-06-02-09-17-56;2;41;0,945240599488;True;left;1,5;0,0;-1;neither;1,1740000248
SBS92w;2017-06-02-09-17-56;2;42;1,03287266753;False;left;1,9;-0,15;-1;both;0,84099984169
SBS92w;2017-06-02-09-17-56;2;43;1,08658299252;True;left;1,1;-0,15;1;neither;0,637000083923
SBS92w;2017-06-02-09-17-56;2;44;1,09796335181;False;left;1,5;0,15;-1;neither;0,638999938965
SBS92w;2017-06-02-09-17-56;2;45;1,18645508632;True;neither;1,3;0,0;-1;left;0,551000118256
SBS92w;2017-06-02-09-17-56;3;1;0,930450338591;False;left;1,5;-0,15;1;neither;0,427999973297
SBS92w;2017-06-02-09-17-56;3;2;1,16128339996;True;neither;1,1;0,0;-1;neither;0,56299996376
SBS92w;2017-06-02-09-17-56;3;3;0,900824888916;False;right;1,9;-0,15;1;neither;0,541999816895
SBS92w;2017-06-02-09-17-56;3;4;1,12529503074;True;right;1,3;-0,15;-1;neither;0,516000032425
SBS92w;2017-06-02-09-17-56;3;5;1,06778493609;False;both;1,1;-0,15;-1;left;1,01600003242
SBS92w;2017-06-02-09-17-56;3;6;1,0117856727;True;right;1,3;-0,15;1;neither;0,703999996185
SBS92w;2017-06-02-09-17-56;3;7;0,913758548468;False;left;1,9;-0,15;1;neither;0,62299990654
SBS92w;2017-06-02-09-17-56;3;8;1,10847795583;True;left;1,5;0,15;1;left;0,534999847412
SBS92w;2017-06-02-09-17-56;3;9;0,907676323937;False;neither;1,5;-0,15;1;neither;0,778000116348
SBS92w;2017-06-02-09-17-56;3;10;1,10120984804;True;right;1,9;0,0;1;neither;0,887000083923
SBS92w;2017-06-02-09-17-56;3;11;1,17360676797;False;right;1,5;0,15;-1;right;0,786000013351
SBS92w;2017-06-02-09-17-56;3;12;1,14704432969;True;left;1,3;-0,15;-1;neither;0,648999929428
SBS92w;2017-06-02-09-17-56;3;13;1,0924143255;False;both;1,3;-0,15;-1;neither;0,658999919891
SBS92w;2017-06-02-09-17-56;3;14;0,951310024352;True;neither;1,3;0,15;1;neither;0,560000181198
SBS92w;2017-06-02-09-17-56;3;15;0,807297252063;False;left;1,1;0,0;1;neither;0,526000022888
SBS92w;2017-06-02-09-17-56;3;16;0,937254499495;True;both;1,1;0,15;-1;neither;0,766000032425
SBS92w;2017-06-02-09-17-56;3;17;1,13097047206;False;neither;1,9;-0,15;1;neither;0,553999900818
SBS92w;2017-06-02-09-17-56;3;18;1,10621625928;True;right;1,1;-0,15;-1;neither;0,628999948502
SBS92w;2017-06-02-09-17-56;3;19;0,867633731646;False;left;1,9;0,15;-1;neither;0,822000026703
SBS92w;2017-06-02-09-17-56;3;20;1,07587335513;True;right;1,3;0,15;1;right;0,791999816895
SBS92w;2017-06-02-09-17-56;3;21;1,14048598848;False;right;1,5;0,0;-1;both;1,12800002098
SBS92w;2017-06-02-09-17-56;3;22;1,16901165519;True;right;1,1;0,0;-1;right;1,27300000191
SBS92w;2017-06-02-09-17-56;3;23;0,898932685111;False;right;1,7;-0,15;1;neither;0,927000045776
